User_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
PP1075470,144,3,7345.35,2,4,2,8,Regular
PP1075471,237,2,4774.35,1,2,2,5,Needs Attention
PP1075472,56,2,8565.289999999999,4,2,2,8,Regular
PP1075473,92,2,2947.87,3,2,1,6,Needs Attention
PP1075474,178,2,67059.12,2,2,4,8,Regular
PP1075475,69,5,34370.67,3,5,4,12,Loyal
PP1075476,32,3,35042.76,4,4,4,12,Loyal
PP1075477,13,2,5730.23,5,2,2,9,Regular
PP1075478,13,3,74552.9,5,4,5,14,High Value
PP1075479,127,1,126.73,2,1,1,4,Lost
PP1075480,163,3,92564.84,2,4,5,11,Loyal
PP1075481,157,1,2490.15,2,1,1,4,Lost
PP1075482,149,5,93956.83,2,5,5,12,Loyal
PP1075483,26,2,1406.02,5,2,1,8,Regular
PP1075484,177,2,20131.440000000002,2,2,3,7,Regular
PP1075485,304,3,15969.939999999999,1,4,3,8,Regular
PP1075486,49,3,5017.8099999999995,4,4,2,10,Loyal
PP1075487,291,1,9232.02,1,1,2,4,Lost
PP1075488,4,6,104334.12000000001,5,5,5,15,High Value
PP1075489,93,3,10712.95,3,4,3,10,Loyal
PP1075490,204,2,96314.71999999999,1,2,5,8,Regular
PP1075491,38,3,7966.950000000001,4,4,2,10,Loyal
PP1075492,269,2,2325.76,1,2,1,4,Lost
PP1075493,117,2,14145.93,2,2,3,7,Regular
PP1075494,211,2,2389.5299999999997,1,2,1,4,Lost
PP1075495,34,7,59249.66,4,5,4,13,High Value
PP1075496,19,3,11837.14,5,4,3,12,Loyal
PP1075497,14,3,76793.98,5,4,5,14,High Value
PP1075498,193,1,1208.58,1,1,1,3,Lost
PP1075499,135,2,16718.23,2,2,3,7,Regular
PP1075500,71,1,2347.52,3,1,1,5,Needs Attention
PP1075501,184,1,890.77,1,1,1,3,Lost
PP1075502,6,3,4701.73,5,4,2,11,Loyal
PP1075503,2,4,72022.40000000001,5,4,5,14,High Value
PP1075504,91,3,13555.630000000001,3,4,3,10,Loyal
PP1075505,209,2,22565.660000000003,1,2,3,6,Needs Attention
PP1075506,44,7,38612.28,4,5,4,13,High Value
PP1075507,45,4,31404.89,4,4,4,12,Loyal
PP1075508,195,2,3873.7,1,2,1,4,Lost
PP1075509,11,1,803.63,5,1,1,7,Regular
PP1075510,1,5,57016.08,5,5,4,14,High Value
PP1075511,14,5,93370.14,5,5,5,15,High Value
PP1075512,263,2,36997.729999999996,1,2,4,7,Regular
PP1075513,153,1,1240.9,2,1,1,4,Lost
PP1075514,39,5,20953.67,4,5,3,12,Loyal
PP1075515,60,3,99794.76999999999,4,4,5,13,High Value
PP1075516,13,4,21055.879999999997,5,4,3,12,Loyal
PP1075517,34,5,7744.06,4,5,2,11,Loyal
PP1075519,127,3,94765.01000000001,2,4,5,11,Loyal
PP1075520,327,1,24532.53,1,1,4,6,Needs Attention
PP1075521,26,3,85903.33,5,4,5,14,High Value
PP1075522,109,2,1624.6100000000001,3,2,1,6,Needs Attention
PP1075524,81,3,4850.7,3,4,2,9,Regular
PP1075525,30,5,4415.02,4,5,2,11,Loyal
PP1075526,235,1,6405.16,1,1,2,4,Lost
PP1075527,30,1,390.71,4,1,1,6,Needs Attention
PP1075528,35,5,108482.03,4,5,5,14,High Value
PP1075529,60,6,74772.70999999999,4,5,5,14,High Value
PP1075530,96,7,117744.45999999999,3,5,5,13,High Value
PP1075531,240,2,103547.3,1,2,5,8,Regular
PP1075533,27,3,17595.67,5,4,3,12,Loyal
PP1075534,115,3,8892.3,2,4,2,8,Regular
PP1075535,89,4,10521.550000000001,3,4,3,10,Loyal
PP1075536,34,4,21139.34,4,4,3,11,Loyal
PP1075537,69,5,53871.399999999994,3,5,4,12,Loyal
PP1075538,34,2,7621.37,4,2,2,8,Regular
PP1075539,255,3,66421.4,1,4,4,9,Regular
PP1075540,6,1,36735.0,5,1,4,10,Loyal
PP1075541,25,2,2973.25,5,2,1,8,Regular
PP1075543,136,3,24930.79,2,4,4,10,Loyal
PP1075544,233,2,15654.449999999999,1,2,3,6,Needs Attention
PP1075545,99,1,1692.23,3,1,1,5,Needs Attention
PP1075546,68,4,83043.22,3,4,5,12,Loyal
PP1075547,92,5,7529.59,3,5,2,10,Loyal
PP1075548,59,5,27910.08,4,5,4,13,High Value
PP1075549,8,4,7211.2,5,4,2,11,Loyal
PP1075550,6,4,71240.81999999999,5,4,5,14,High Value
PP1075551,9,5,217947.91,5,5,5,15,High Value
PP1075552,99,1,12814.53,3,1,3,7,Regular
PP1075553,125,1,1028.82,2,1,1,4,Lost
PP1075554,9,8,70833.02,5,5,5,15,High Value
PP1075555,51,4,4128.030000000001,4,4,1,9,Regular
PP1075556,44,4,81740.56,4,4,5,13,High Value
PP1075557,77,2,2522.13,3,2,1,6,Needs Attention
PP1075558,5,2,5944.14,5,2,2,9,Regular
PP1075559,208,3,1575.63,1,4,1,6,Needs Attention
PP1075560,224,2,4518.61,1,2,2,5,Needs Attention
PP1075561,68,5,27751.75,3,5,4,12,Loyal
PP1075562,140,2,9181.72,2,2,2,6,Needs Attention
PP1075563,62,5,137299.55,4,5,5,14,High Value
PP1075564,153,1,766.41,2,1,1,4,Lost
PP1075565,45,5,21790.17,4,5,3,12,Loyal
PP1075566,47,1,3881.68,4,1,1,6,Needs Attention
PP1075567,53,3,6314.06,4,4,2,10,Loyal
PP1075568,90,4,11577.67,3,4,3,10,Loyal
PP1075569,65,2,14772.15,3,2,3,8,Regular
PP1075570,6,3,41458.380000000005,5,4,4,13,High Value
PP1075571,162,4,25777.329999999998,2,4,4,10,Loyal
PP1075572,24,4,21369.15,5,4,3,12,Loyal
PP1075573,104,3,30785.76,3,4,4,11,Loyal
PP1075574,166,1,1471.62,2,1,1,4,Lost
PP1075575,163,3,4715.42,2,4,2,8,Regular
PP1075576,80,2,15796.320000000002,3,2,3,8,Regular
PP1075577,32,3,8165.66,4,4,2,10,Loyal
PP1075578,26,5,9462.61,5,5,2,12,Loyal
PP1075579,97,1,3498.63,3,1,1,5,Needs Attention
PP1075580,92,3,8500.09,3,4,2,9,Regular
PP1075581,6,4,192419.31,5,4,5,14,High Value
PP1075582,91,3,104245.62,3,4,5,12,Loyal
PP1075583,129,5,8502.99,2,5,2,9,Regular
PP1075584,3,4,97456.62,5,4,5,14,High Value
PP1075585,116,3,18092.96,2,4,3,9,Regular
PP1075586,29,4,9947.8,4,4,2,10,Loyal
PP1075587,242,4,15750.38,1,4,3,8,Regular
PP1075588,198,2,3432.84,1,2,1,4,Lost
PP1075589,25,4,86681.56,5,4,5,14,High Value
PP1075590,136,7,53246.11,2,5,4,11,Loyal
PP1075591,113,5,28016.2,2,5,4,11,Loyal
PP1075592,164,1,3136.03,2,1,1,4,Lost
PP1075593,22,4,95199.66,5,4,5,14,High Value
PP1075594,125,4,43343.78999999999,2,4,4,10,Loyal
PP1075595,2,4,111872.40000000001,5,4,5,14,High Value
PP1075596,26,4,13336.21,5,4,3,12,Loyal
PP1075597,35,2,5234.7699999999995,4,2,2,8,Regular
PP1075598,47,3,4368.24,4,4,2,10,Loyal
PP1075599,108,3,61740.28,3,4,4,11,Loyal
PP1075600,189,2,4528.0199999999995,1,2,2,5,Needs Attention
PP1075601,158,2,41710.09,2,2,4,8,Regular
PP1075602,99,3,10646.109999999999,3,4,3,10,Loyal
PP1075603,45,4,12892.11,4,4,3,11,Loyal
PP1075604,66,4,77450.89,3,4,5,12,Loyal
PP1075605,342,1,214.65,1,1,1,3,Lost
PP1075606,78,4,89240.28,3,4,5,12,Loyal
PP1075608,307,1,2058.71,1,1,1,3,Lost
PP1075609,167,3,8737.3,2,4,2,8,Regular
PP1075610,17,5,78395.05,5,5,5,15,High Value
PP1075611,329,1,770.76,1,1,1,3,Lost
PP1075612,181,2,14811.63,2,2,3,7,Regular
PP1075613,223,1,830.9,1,1,1,3,Lost
PP1075614,103,3,102864.09000000001,3,4,5,12,Loyal
PP1075615,71,4,85658.54999999999,3,4,5,12,Loyal
PP1075616,103,5,35732.64,3,5,4,12,Loyal
PP1075618,222,3,12190.76,1,4,3,8,Regular
PP1075619,34,3,4709.97,4,4,2,10,Loyal
PP1075620,103,3,3568.05,3,4,1,8,Regular
PP1075621,163,4,7071.79,2,4,2,8,Regular
PP1075622,56,3,3629.08,4,4,1,9,Regular
PP1075623,37,3,52192.840000000004,4,4,4,12,Loyal
PP1075624,196,3,22286.49,1,4,3,8,Regular
PP1075625,63,2,3689.29,3,2,1,6,Needs Attention
PP1075626,13,3,32761.41,5,4,4,13,High Value
PP1075628,25,3,18905.25,5,4,3,12,Loyal
PP1075629,80,4,9795.099999999999,3,4,2,9,Regular
PP1075630,145,2,11982.08,2,2,3,7,Regular
PP1075631,14,4,6616.7300000000005,5,4,2,11,Loyal
PP1075633,119,1,7256.15,2,1,2,5,Needs Attention
PP1075634,18,4,117250.78000000001,5,4,5,14,High Value
PP1075635,80,4,9045.86,3,4,2,9,Regular
PP1075636,73,1,2791.69,3,1,1,5,Needs Attention
PP1075637,222,4,7948.07,1,4,2,7,Regular
PP1075638,5,3,19087.28,5,4,3,12,Loyal
PP1075639,270,2,52768.0,1,2,4,7,Regular
PP1075640,110,1,1794.01,2,1,1,4,Lost
PP1075641,103,4,20898.7,3,4,3,10,Loyal
PP1075642,199,1,467.67,1,1,1,3,Lost
PP1075643,166,2,6491.88,2,2,2,6,Needs Attention
PP1075644,120,3,8198.06,2,4,2,8,Regular
PP1075645,159,2,17361.25,2,2,3,7,Regular
PP1075646,301,4,22144.19,1,4,3,8,Regular
PP1075647,178,3,90195.21999999999,2,4,5,11,Loyal
PP1075648,74,4,9682.14,3,4,2,9,Regular
PP1075649,270,1,16704.72,1,1,3,5,Needs Attention
PP1075650,48,2,3541.58,4,2,1,7,Regular
PP1075651,72,3,35082.55,3,4,4,11,Loyal
PP1075652,15,3,21003.36,5,4,3,12,Loyal
PP1075653,134,2,5343.39,2,2,2,6,Needs Attention
PP1075654,16,6,15149.669999999998,5,5,3,13,High Value
PP1075655,102,1,803.31,3,1,1,5,Needs Attention
PP1075656,39,4,40825.22,4,4,4,12,Loyal
PP1075657,41,4,189520.19,4,4,5,13,High Value
PP1075658,143,1,96525.41,2,1,5,8,Regular
PP1075659,111,2,54199.66,2,2,4,8,Regular
PP1075660,114,5,14946.61,2,5,3,10,Loyal
PP1075661,64,2,101043.37,3,2,5,10,Loyal
PP1075662,181,2,4995.11,2,2,2,6,Needs Attention
PP1075663,4,1,377.78,5,1,1,7,Regular
PP1075664,22,1,733.63,5,1,1,7,Regular
PP1075665,57,2,94985.45,4,2,5,11,Loyal
PP1075666,165,2,6259.879999999999,2,2,2,6,Needs Attention
PP1075667,36,7,17867.41,4,5,3,12,Loyal
PP1075668,114,3,7430.9400000000005,2,4,2,8,Regular
PP1075669,21,8,55855.04,5,5,4,14,High Value
PP1075670,33,1,16526.28,4,1,3,8,Regular
PP1075671,252,1,2853.88,1,1,1,3,Lost
PP1075672,55,4,163482.38999999998,4,4,5,13,High Value
PP1075673,185,1,1608.01,1,1,1,3,Lost
PP1075674,60,3,24822.43,4,4,4,12,Loyal
PP1075675,71,6,31753.51,3,5,4,12,Loyal
PP1075676,103,2,1608.59,3,2,1,6,Needs Attention
PP1075677,10,5,6648.5,5,5,2,12,Loyal
PP1075678,56,2,93623.27,4,2,5,11,Loyal
PP1075679,16,3,12844.470000000001,5,4,3,12,Loyal
PP1075680,144,2,2299.3,2,2,1,5,Needs Attention
PP1075681,32,5,128364.74000000002,4,5,5,14,High Value
PP1075682,79,2,2005.7400000000002,3,2,1,6,Needs Attention
PP1075683,99,4,141984.43,3,4,5,12,Loyal
PP1075684,17,2,22133.91,5,2,3,10,Loyal
PP1075685,39,1,4897.03,4,1,2,7,Regular
PP1075686,221,2,2841.6499999999996,1,2,1,4,Lost
PP1075687,261,2,78677.62,1,2,5,8,Regular
PP1075688,33,3,187138.78,4,4,5,13,High Value
PP1075689,83,3,72861.67,3,4,5,12,Loyal
PP1075690,250,1,3557.47,1,1,1,3,Lost
PP1075691,200,3,26953.68,1,4,4,9,Regular
PP1075692,31,2,16907.67,4,2,3,9,Regular
PP1075693,241,1,4116.39,1,1,1,3,Lost
PP1075694,247,1,1505.64,1,1,1,3,Lost
PP1075695,61,6,64296.03,4,5,4,13,High Value
PP1075696,115,2,66980.11,2,2,4,8,Regular
PP1075697,342,1,4854.34,1,1,2,4,Lost
PP1075698,16,4,35880.57,5,4,4,13,High Value
PP1075699,87,4,15224.54,3,4,3,10,Loyal
PP1075700,142,3,80958.89,2,4,5,11,Loyal
PP1075701,211,3,24066.07,1,4,4,9,Regular
PP1075702,3,5,14143.800000000001,5,5,3,13,High Value
PP1075703,115,2,3891.6900000000005,2,2,1,5,Needs Attention
PP1075704,281,1,4262.59,1,1,1,3,Lost
PP1075705,23,2,8750.94,5,2,2,9,Regular
PP1075706,256,2,20676.18,1,2,3,6,Needs Attention
PP1075707,281,1,3840.33,1,1,1,3,Lost
PP1075708,127,5,135822.22,2,5,5,12,Loyal
PP1075709,117,4,9293.48,2,4,2,8,Regular
PP1075710,170,3,21990.9,2,4,3,9,Regular
PP1075711,158,3,6096.67,2,4,2,8,Regular
PP1075713,16,4,78379.01,5,4,5,14,High Value
PP1075714,135,2,3788.6800000000003,2,2,1,5,Needs Attention
PP1075715,79,3,12788.2,3,4,3,10,Loyal
PP1075716,129,3,21770.31,2,4,3,9,Regular
PP1075718,22,4,183410.04,5,4,5,14,High Value
PP1075719,62,5,54460.97,4,5,4,13,High Value
PP1075720,316,1,277.71,1,1,1,3,Lost
PP1075721,229,1,55010.06,1,1,4,6,Needs Attention
PP1075722,147,1,3603.96,2,1,1,4,Lost
PP1075723,242,2,4628.280000000001,1,2,2,5,Needs Attention
PP1075724,4,5,105519.72,5,5,5,15,High Value
PP1075725,15,3,15811.369999999999,5,4,3,12,Loyal
PP1075726,110,2,19667.4,2,2,3,7,Regular
PP1075727,40,2,12708.2,4,2,3,9,Regular
PP1075729,34,4,13644.9,4,4,3,11,Loyal
PP1075730,57,1,1041.43,4,1,1,6,Needs Attention
PP1075731,87,5,35488.18,3,5,4,12,Loyal
PP1075732,113,5,184247.72,2,5,5,12,Loyal
PP1075733,112,4,41701.09,2,4,4,10,Loyal
PP1075734,176,3,6242.34,2,4,2,8,Regular
PP1075735,257,1,3530.24,1,1,1,3,Lost
PP1075736,65,4,6550.49,3,4,2,9,Regular
PP1075737,38,3,93997.71,4,4,5,13,High Value
PP1075738,143,2,4741.78,2,2,2,6,Needs Attention
PP1075739,59,1,1863.47,4,1,1,6,Needs Attention
PP1075740,84,2,1763.4099999999999,3,2,1,6,Needs Attention
PP1075741,5,3,103590.33,5,4,5,14,High Value
PP1075742,61,3,9741.15,4,4,2,10,Loyal
PP1075743,85,2,24311.4,3,2,4,9,Regular
PP1075744,62,4,12980.539999999999,4,4,3,11,Loyal
PP1075745,176,2,5413.77,2,2,2,6,Needs Attention
PP1075746,1,2,4379.6,5,2,2,9,Regular
PP1075747,127,5,32790.229999999996,2,5,4,11,Loyal
PP1075748,6,4,14646.14,5,4,3,12,Loyal
PP1075749,2,5,119808.81,5,5,5,15,High Value
PP1075750,242,2,4205.09,1,2,1,4,Lost
PP1075752,54,6,190751.28999999998,4,5,5,14,High Value
PP1075753,10,3,21146.67,5,4,3,12,Loyal
PP1075754,75,6,97802.68,3,5,5,13,High Value
PP1075755,40,4,107707.26000000001,4,4,5,13,High Value
PP1075756,18,6,49922.159999999996,5,5,4,14,High Value
PP1075757,100,2,8852.81,3,2,2,7,Regular
PP1075758,61,4,63231.34,4,4,4,12,Loyal
PP1075759,96,3,97111.26000000001,3,4,5,12,Loyal
PP1075761,8,1,85856.64,5,1,5,11,Loyal
PP1075762,256,3,36053.479999999996,1,4,4,9,Regular
PP1075763,47,4,7907.32,4,4,2,10,Loyal
PP1075765,309,1,2621.47,1,1,1,3,Lost
PP1075766,306,1,1371.18,1,1,1,3,Lost
PP1075767,23,2,42255.58,5,2,4,11,Loyal
PP1075768,11,3,154908.62,5,4,5,14,High Value
PP1075769,304,1,229.79,1,1,1,3,Lost
PP1075770,245,3,4536.17,1,4,2,7,Regular
PP1075771,90,4,10261.03,3,4,3,10,Loyal
PP1075772,112,4,30482.340000000004,2,4,4,10,Loyal
PP1075773,2,2,137970.26,5,2,5,12,Loyal
PP1075774,29,1,3866.2,4,1,1,6,Needs Attention
PP1075775,98,5,47039.13,3,5,4,12,Loyal
PP1075776,85,4,6708.25,3,4,2,9,Regular
PP1075777,3,3,17557.91,5,4,3,12,Loyal
PP1075778,3,7,175455.72,5,5,5,15,High Value
PP1075779,37,4,7981.67,4,4,2,10,Loyal
PP1075780,26,4,103136.69000000002,5,4,5,14,High Value
PP1075781,110,1,4278.2,2,1,1,4,Lost
PP1075782,300,1,3047.2,1,1,1,3,Lost
PP1075783,11,6,53031.34,5,5,4,14,High Value
PP1075784,19,3,55941.64,5,4,4,13,High Value
PP1075785,95,1,2459.04,3,1,1,5,Needs Attention
PP1075786,6,2,41214.33,5,2,4,11,Loyal
PP1075787,85,4,86078.34,3,4,5,12,Loyal
PP1075788,31,3,12651.82,4,4,3,11,Loyal
PP1075789,13,5,35125.55,5,5,4,14,High Value
PP1075790,16,3,37172.58,5,4,4,13,High Value
PP1075791,86,3,21299.329999999998,3,4,3,10,Loyal
PP1075792,42,1,3608.48,4,1,1,6,Needs Attention
PP1075793,71,4,6332.16,3,4,2,9,Regular
PP1075794,134,3,70166.28,2,4,5,11,Loyal
PP1075795,64,4,26292.6,3,4,4,11,Loyal
PP1075796,11,4,7017.54,5,4,2,11,Loyal
PP1075797,58,5,19217.01,4,5,3,12,Loyal
PP1075798,81,2,4050.1800000000003,3,2,1,6,Needs Attention
PP1075799,79,6,119379.98,3,5,5,13,High Value
PP1075800,128,3,39189.64,2,4,4,10,Loyal
PP1075801,160,3,9855.61,2,4,2,8,Regular
PP1075802,61,5,56042.01,4,5,4,13,High Value
PP1075803,214,3,8147.16,1,4,2,7,Regular
PP1075804,50,5,64339.41,4,5,4,13,High Value
PP1075807,227,3,155205.84,1,4,5,10,Loyal
PP1075808,97,1,48864.48,3,1,4,8,Regular
PP1075809,9,3,5623.0,5,4,2,11,Loyal
PP1075810,123,1,3765.2,2,1,1,4,Lost
PP1075811,84,5,28681.36,3,5,4,12,Loyal
PP1075812,139,4,5637.5,2,4,2,8,Regular
PP1075813,55,3,5934.07,4,4,2,10,Loyal
PP1075814,122,4,9622.05,2,4,2,8,Regular
PP1075815,65,4,94309.18999999999,3,4,5,12,Loyal
PP1075816,42,2,22824.27,4,2,3,9,Regular
PP1075817,31,5,12496.95,4,5,3,12,Loyal
PP1075818,130,3,3572.94,2,4,1,7,Regular
PP1075820,139,4,76652.28,2,4,5,11,Loyal
PP1075821,48,2,5285.36,4,2,2,8,Regular
PP1075822,123,5,118155.66,2,5,5,12,Loyal
PP1075823,191,3,13892.05,1,4,3,8,Regular
PP1075824,156,4,10453.73,2,4,3,9,Regular
PP1075825,113,5,22169.64,2,5,3,10,Loyal
PP1075826,71,3,6153.73,3,4,2,9,Regular
PP1075827,351,1,23674.66,1,1,4,6,Needs Attention
PP1075828,33,2,115205.24,4,2,5,11,Loyal
PP1075829,61,6,187472.2,4,5,5,14,High Value
PP1075830,113,3,93783.65,2,4,5,11,Loyal
PP1075831,56,2,5574.85,4,2,2,8,Regular
PP1075832,277,1,1532.65,1,1,1,3,Lost
PP1075833,12,2,15910.74,5,2,3,10,Loyal
PP1075834,95,3,21986.6,3,4,3,10,Loyal
PP1075835,39,2,71067.97,4,2,5,11,Loyal
PP1075836,152,3,8982.75,2,4,2,8,Regular
PP1075837,112,2,6516.150000000001,2,2,2,6,Needs Attention
PP1075838,27,4,68949.58,5,4,5,14,High Value
PP1075839,5,3,6689.76,5,4,2,11,Loyal
PP1075840,13,6,10952.06,5,5,3,13,High Value
PP1075841,287,2,4127.67,1,2,1,4,Lost
PP1075842,38,5,179167.93,4,5,5,14,High Value
PP1075843,187,2,91766.22,1,2,5,8,Regular
PP1075844,31,3,9134.52,4,4,2,10,Loyal
PP1075845,10,2,6799.19,5,2,2,9,Regular
PP1075846,30,1,1076.84,4,1,1,6,Needs Attention
PP1075847,102,3,5364.599999999999,3,4,2,9,Regular
PP1075848,212,3,42421.060000000005,1,4,4,9,Regular
PP1075849,50,2,4046.9900000000002,4,2,1,7,Regular
PP1075850,1,6,46128.380000000005,5,5,4,14,High Value
PP1075851,96,2,97592.53,3,2,5,10,Loyal
PP1075852,122,4,44434.29,2,4,4,10,Loyal
PP1075853,240,1,1965.96,1,1,1,3,Lost
PP1075854,47,3,14401.43,4,4,3,11,Loyal
PP1075856,89,2,108184.4,3,2,5,10,Loyal
PP1075857,24,3,4380.52,5,4,2,11,Loyal
PP1075858,95,5,84704.33,3,5,5,13,High Value
PP1075859,63,2,20967.18,3,2,3,8,Regular
PP1075860,85,4,187266.8,3,4,5,12,Loyal
PP1075861,8,2,2978.1499999999996,5,2,1,8,Regular
PP1075862,100,5,14028.47,3,5,3,11,Loyal
PP1075863,21,3,56310.6,5,4,4,13,High Value
PP1075864,150,2,4892.18,2,2,2,6,Needs Attention
PP1075865,136,4,90498.18000000001,2,4,5,11,Loyal
PP1075866,71,4,6771.4,3,4,2,9,Regular
PP1075867,74,4,46447.8,3,4,4,11,Loyal
PP1075869,26,5,24307.11,5,5,4,14,High Value
PP1075870,255,6,92660.44,1,5,5,11,Loyal
PP1075871,355,1,59136.38,1,1,4,6,Needs Attention
PP1075872,47,2,16691.62,4,2,3,9,Regular
PP1075873,127,4,14879.84,2,4,3,9,Regular
PP1075874,101,2,4611.13,3,2,2,7,Regular
PP1075875,188,2,4836.34,1,2,2,5,Needs Attention
PP1075876,59,2,56823.39,4,2,4,10,Loyal
PP1075877,3,4,4319.78,5,4,2,11,Loyal
PP1075878,5,2,1159.17,5,2,1,8,Regular
PP1075879,56,2,6397.639999999999,4,2,2,8,Regular
PP1075880,164,3,82691.1,2,4,5,11,Loyal
PP1075882,260,1,4517.29,1,1,2,4,Lost
PP1075883,150,3,98465.53,2,4,5,11,Loyal
PP1075884,38,6,86775.63,4,5,5,14,High Value
PP1075885,268,1,2032.71,1,1,1,3,Lost
PP1075886,292,1,3562.07,1,1,1,3,Lost
PP1075887,4,2,101649.01000000001,5,2,5,12,Loyal
PP1075888,230,3,46251.43,1,4,4,9,Regular
PP1075889,137,2,6116.16,2,2,2,6,Needs Attention
PP1075890,114,1,57114.1,2,1,4,7,Regular
PP1075891,171,2,87915.0,2,2,5,9,Regular
PP1075892,63,1,3676.95,3,1,1,5,Needs Attention
PP1075893,50,3,11482.15,4,4,3,11,Loyal
PP1075894,177,2,21384.84,2,2,3,7,Regular
PP1075895,46,6,122045.51,4,5,5,14,High Value
PP1075896,33,9,135719.55,4,5,5,14,High Value
PP1075897,12,5,28918.019999999997,5,5,4,14,High Value
PP1075898,42,4,51204.82,4,4,4,12,Loyal
PP1075899,62,2,894.9200000000001,4,2,1,7,Regular
PP1075900,272,2,2193.67,1,2,1,4,Lost
PP1075901,52,8,341614.06999999995,4,5,5,14,High Value
PP1075902,135,2,5520.63,2,2,2,6,Needs Attention
PP1075903,180,3,99085.28,2,4,5,11,Loyal
PP1075904,140,3,8109.58,2,4,2,8,Regular
PP1075905,121,1,94054.83,2,1,5,8,Regular
PP1075906,350,1,1571.9,1,1,1,3,Lost
PP1075907,71,3,13746.279999999999,3,4,3,10,Loyal
PP1075909,218,3,66802.54000000001,1,4,4,9,Regular
PP1075910,211,2,11077.8,1,2,3,6,Needs Attention
PP1075911,107,1,3541.39,3,1,1,5,Needs Attention
PP1075912,172,1,2071.31,2,1,1,4,Lost
PP1075913,39,3,10748.77,4,4,3,11,Loyal
PP1075914,177,3,20562.41,2,4,3,9,Regular
PP1075915,178,3,2860.67,2,4,1,7,Regular
PP1075916,7,4,6645.84,5,4,2,11,Loyal
PP1075917,192,3,49668.11,1,4,4,9,Regular
PP1075918,43,3,20617.82,4,4,3,11,Loyal
PP1075919,160,2,44191.469999999994,2,2,4,8,Regular
PP1075920,120,4,75754.95,2,4,5,11,Loyal
PP1075921,306,2,11260.11,1,2,3,6,Needs Attention
PP1075922,306,1,18752.66,1,1,3,5,Needs Attention
PP1075923,69,3,18403.71,3,4,3,10,Loyal
PP1075924,123,2,26395.73,2,2,4,8,Regular
PP1075925,350,1,1150.94,1,1,1,3,Lost
PP1075926,56,3,10066.05,4,4,3,11,Loyal
PP1075927,56,5,25678.79,4,5,4,13,High Value
PP1075928,172,3,12250.36,2,4,3,9,Regular
PP1075929,21,2,7913.570000000001,5,2,2,9,Regular
PP1075930,13,8,139774.0,5,5,5,15,High Value
PP1075931,313,1,56370.72,1,1,4,6,Needs Attention
PP1075932,14,5,141507.1,5,5,5,15,High Value
PP1075933,14,4,6535.629999999999,5,4,2,11,Loyal
PP1075934,76,3,75901.4,3,4,5,12,Loyal
PP1075935,141,3,3731.74,2,4,1,7,Regular
PP1075936,213,2,5302.91,1,2,2,5,Needs Attention
PP1075937,79,2,4415.14,3,2,2,7,Regular
PP1075938,238,3,5469.5599999999995,1,4,2,7,Regular
PP1075939,40,3,1077.21,4,4,1,9,Regular
PP1075941,159,2,5819.74,2,2,2,6,Needs Attention
PP1075942,24,4,125893.72,5,4,5,14,High Value
PP1075943,114,3,6564.02,2,4,2,8,Regular
PP1075944,356,1,2579.59,1,1,1,3,Lost
PP1075945,1,4,13929.14,5,4,3,12,Loyal
PP1075946,35,5,23001.93,4,5,3,12,Loyal
PP1075948,70,5,35595.24,3,5,4,12,Loyal
PP1075949,42,2,5643.99,4,2,2,8,Regular
PP1075950,13,4,33584.29,5,4,4,13,High Value
PP1075951,275,1,874.66,1,1,1,3,Lost
PP1075952,6,3,11168.27,5,4,3,12,Loyal
PP1075953,53,3,17152.84,4,4,3,11,Loyal
PP1075954,283,1,4156.83,1,1,1,3,Lost
PP1075955,11,3,11935.47,5,4,3,12,Loyal
PP1075956,3,2,85699.25,5,2,5,12,Loyal
PP1075957,38,2,84067.62999999999,4,2,5,11,Loyal
PP1075958,172,2,64204.16,2,2,4,8,Regular
PP1075959,20,4,8014.9400000000005,5,4,2,11,Loyal
PP1075961,40,2,94189.11,4,2,5,11,Loyal
PP1075962,94,2,53700.450000000004,3,2,4,9,Regular
PP1075964,43,5,24670.17,4,5,4,13,High Value
PP1075965,137,1,1967.41,2,1,1,4,Lost
PP1075966,135,4,64513.549999999996,2,4,4,10,Loyal
PP1075967,100,2,5405.32,3,2,2,7,Regular
PP1075968,179,2,6069.32,2,2,2,6,Needs Attention
PP1075969,36,3,23930.81,4,4,4,12,Loyal
PP1075970,22,4,20788.17,5,4,3,12,Loyal
PP1075971,27,2,6640.86,5,2,2,9,Regular
PP1075972,117,3,20110.62,2,4,3,9,Regular
PP1075973,8,3,4901.139999999999,5,4,2,11,Loyal
PP1075974,120,3,81424.74,2,4,5,11,Loyal
PP1075975,177,5,63835.91,2,5,4,11,Loyal
PP1075976,176,7,124124.37,2,5,5,12,Loyal
PP1075977,310,1,1453.39,1,1,1,3,Lost
PP1075978,120,4,3181.7,2,4,1,7,Regular
PP1075979,106,5,41289.65,3,5,4,12,Loyal
PP1075980,9,4,5754.67,5,4,2,11,Loyal
PP1075981,61,2,37207.74,4,2,4,10,Loyal
PP1075984,155,4,30830.03,2,4,4,10,Loyal
PP1075985,178,2,6455.34,2,2,2,6,Needs Attention
PP1075986,12,3,9909.96,5,4,2,11,Loyal
PP1075987,71,3,20136.010000000002,3,4,3,10,Loyal
PP1075988,345,1,2844.45,1,1,1,3,Lost
PP1075989,57,4,101785.09,4,4,5,13,High Value
